tanggal,kab_kota,pasar,komoditas_id,komoditas_nama,harga
2021-02-07,Kabupaten Situbondo,Pasar Ardirejo,4,Beras Medium / kg,10200
2021-02-01,Kabupaten Situbondo,Pasar Mimbaan Baru,4,Beras Medium / kg,10500
2021-02-02,Kabupaten Situbondo,Pasar Mimbaan Baru,4,Beras Medium / kg,10500
2021-02-03,Kabupaten Situbondo,Pasar Mimbaan Baru,4,Beras Medium / kg,10500
2021-02-04,Kabupaten Situbondo,Pasar Mimbaan Baru,4,Beras Medium / kg,10500
2021-02-05,Kabupaten Situbondo,Pasar Mimbaan Baru,4,Beras Medium / kg,10500
2021-02-06,Kabupaten Situbondo,Pasar Mimbaan Baru,4,Beras Medium / kg,10500
2021-02-07,Kabupaten Situbondo,Pasar Mimbaan Baru,4,Beras Medium / kg,10500
2021-02-01,Kabupaten Situbondo,Pasar Sumber Kolak,4,Beras Medium / kg,10000
2021-02-02,Kabupaten Situbondo,Pasar Sumber Kolak,4,Beras Medium / kg,10000
2021-02-03,Kabupaten Situbondo,Pasar Sumber Kolak,4,Beras Medium / kg,10000
2021-02-04,Kabupaten Situbondo,Pasar Sumber Kolak,4,Beras Medium / kg,10000
2021-02-05,Kabupaten Situbondo,Pasar Sumber Kolak,4,Beras Medium / kg,10000
2021-02-06,Kabupaten Situbondo,Pasar Sumber Kolak,4,Beras Medium / kg,10000
2021-02-07,Kabupaten Situbondo,Pasar Sumber Kolak,4,Beras Medium / kg,10000
2021-02-01,Kabupaten Sumenep,Pasar Anom Baru,4,Beras Medium / kg,9500
2021-02-02,Kabupaten Sumenep,Pasar Anom Baru,4,Beras Medium / kg,9500
2021-02-03,Kabupaten Sumenep,Pasar Anom Baru,4,Beras Medium / kg,9500
2021-02-04,Kabupaten Sumenep,Pasar Anom Baru,4,Beras Medium / kg,9500
2021-02-05,Kabupaten Sumenep,Pasar Anom Baru,4,Beras Medium / kg,9500
2021-02-06,Kabupaten Sumenep,Pasar Anom Baru,4,Beras Medium / kg,9500
2021-02-07,Kabupaten Sumenep,Pasar Anom Baru,4,Beras Medium / kg,9500
2021-02-01,Kabupaten Sumenep,Pasar Bangkal,4,Beras Medium / kg,10000
2021-02-02,Kabupaten Sumenep,Pasar Bangkal,4,Beras Medium / kg,10000
2021-02-03,Kabupaten Sumenep,Pasar Bangkal,4,Beras Medium / kg,10000
2021-02-04,Kabupaten Sumenep,Pasar Bangkal,4,Beras Medium / kg,10000
2021-02-05,Kabupaten Sumenep,Pasar Bangkal,4,Beras Medium / kg,10000
2021-02-06,Kabupaten Sumenep,Pasar Bangkal,4,Beras Medium / kg,10000
2021-02-07,Kabupaten Sumenep,Pasar Bangkal,4,Beras Medium / kg,10000
2021-02-01,Kabupaten Trenggalek,Pasar Basah,4,Beras Medium / kg,9500
2021-02-02,Kabupaten Trenggalek,Pasar Basah,4,Beras Medium / kg,9500
2021-02-03,Kabupaten Trenggalek,Pasar Basah,4,Beras Medium / kg,9500
2021-02-04,Kabupaten Trenggalek,Pasar Basah,4,Beras Medium / kg,9500
2021-02-05,Kabupaten Trenggalek,Pasar Basah,4,Beras Medium / kg,9500
2021-02-06,Kabupaten Trenggalek,Pasar Basah,4,Beras Medium / kg,9500
2021-02-07,Kabupaten Trenggalek,Pasar Basah,4,Beras Medium / kg,9500
2021-02-01,Kabupaten Trenggalek,Pasar Subuh,4,Beras Medium / kg,9500
2021-02-02,Kabupaten Trenggalek,Pasar Subuh,4,Beras Medium / kg,9500
2021-02-03,Kabupaten Trenggalek,Pasar Subuh,4,Beras Medium / kg,9500
2021-02-04,Kabupaten Trenggalek,Pasar Subuh,4,Beras Medium / kg,9500
2021-02-05,Kabupaten Trenggalek,Pasar Subuh,4,Beras Medium / kg,9500
2021-02-06,Kabupaten Trenggalek,Pasar Subuh,4,Beras Medium / kg,9500
2021-02-07,Kabupaten Trenggalek,Pasar Subuh,4,Beras Medium / kg,9500
2021-02-01,Kabupaten Tuban,Pasar Bangilan,4,Beras Medium / kg,9000
2021-02-02,Kabupaten Tuban,Pasar Bangilan,4,Beras Medium / kg,9000
2021-02-03,Kabupaten Tuban,Pasar Bangilan,4,Beras Medium / kg,9000
2021-02-04,Kabupaten Tuban,Pasar Bangilan,4,Beras Medium / kg,9000
2021-02-05,Kabupaten Tuban,Pasar Bangilan,4,Beras Medium / kg,9000
2021-02-06,Kabupaten Tuban,Pasar Bangilan,4,Beras Medium / kg,9000
2021-02-07,Kabupaten Tuban,Pasar Bangilan,4,Beras Medium / kg,9000
2021-02-01,Kabupaten Tuban,Pasar Baru Tuban,4,Beras Medium / kg,9500
2021-02-02,Kabupaten Tuban,Pasar Baru Tuban,4,Beras Medium / kg,9500
2021-02-03,Kabupaten Tuban,Pasar Baru Tuban,4,Beras Medium / kg,9500
2021-02-04,Kabupaten Tuban,Pasar Baru Tuban,4,Beras Medium / kg,9500
2021-02-05,Kabupaten Tuban,Pasar Baru Tuban,4,Beras Medium / kg,9500
2021-02-06,Kabupaten Tuban,Pasar Baru Tuban,4,Beras Medium / kg,9500
2021-02-07,Kabupaten Tuban,Pasar Baru Tuban,4,Beras Medium / kg,9500
2021-02-01,Kabupaten Tuban,Pasar Jatirogo,4,Beras Medium / kg,8600
2021-02-02,Kabupaten Tuban,Pasar Jatirogo,4,Beras Medium / kg,8600
2021-02-03,Kabupaten Tuban,Pasar Jatirogo,4,Beras Medium / kg,8600
2021-02-04,Kabupaten Tuban,Pasar Jatirogo,4,Beras Medium / kg,8600
2021-02-05,Kabupaten Tuban,Pasar Jatirogo,4,Beras Medium / kg,8600
2021-02-06,Kabupaten Tuban,Pasar Jatirogo,4,Beras Medium / kg,8600
2021-02-07,Kabupaten Tuban,Pasar Jatirogo,4,Beras Medium / kg,8600
2021-02-01,Kabupaten Tulungagung,Pasar Bandung,4,Beras Medium / kg,9500
2021-02-02,Kabupaten Tulungagung,Pasar Bandung,4,Beras Medium / kg,9500
2021-02-03,Kabupaten Tulungagung,Pasar Bandung,4,Beras Medium / kg,9500
2021-02-04,Kabupaten Tulungagung,Pasar Bandung,4,Beras Medium / kg,9500
2021-02-05,Kabupaten Tulungagung,Pasar Bandung,4,Beras Medium / kg,10000
2021-02-06,Kabupaten Tulungagung,Pasar Bandung,4,Beras Medium / kg,10000
2021-02-07,Kabupaten Tulungagung,Pasar Bandung,4,Beras Medium / kg,10000
2021-02-01,Kabupaten Tulungagung,Pasar Ngemplak,4,Beras Medium / kg,9500
2021-02-02,Kabupaten Tulungagung,Pasar Ngemplak,4,Beras Medium / kg,9500
2021-02-03,Kabupaten Tulungagung,Pasar Ngemplak,4,Beras Medium / kg,9500
2021-02-04,Kabupaten Tulungagung,Pasar Ngemplak,4,Beras Medium / kg,9500
2021-02-05,Kabupaten Tulungagung,Pasar Ngemplak,4,Beras Medium / kg,9500
2021-02-06,Kabupaten Tulungagung,Pasar Ngemplak,4,Beras Medium / kg,9500
2021-02-07,Kabupaten Tulungagung,Pasar Ngemplak,4,Beras Medium / kg,9500
2021-02-01,Kabupaten Tulungagung,Pasar Ngunut,4,Beras Medium / kg,10000
2021-02-02,Kabupaten Tulungagung,Pasar Ngunut,4,Beras Medium / kg,10000
2021-02-03,Kabupaten Tulungagung,Pasar Ngunut,4,Beras Medium / kg,10000
2021-02-04,Kabupaten Tulungagung,Pasar Ngunut,4,Beras Medium / kg,10000
2021-02-05,Kabupaten Tulungagung,Pasar Ngunut,4,Beras Medium / kg,10000
2021-02-06,Kabupaten Tulungagung,Pasar Ngunut,4,Beras Medium / kg,10000
2021-02-07,Kabupaten Tulungagung,Pasar Ngunut,4,Beras Medium / kg,10000
2021-02-01,Kota Batu,Pasar Besar Kota Batu,4,Beras Medium / kg,9600
2021-02-02,Kota Batu,Pasar Besar Kota Batu,4,Beras Medium / kg,9600
2021-02-03,Kota Batu,Pasar Besar Kota Batu,4,Beras Medium / kg,9800
2021-02-04,Kota Batu,Pasar Besar Kota Batu,4,Beras Medium / kg,9800
2021-02-05,Kota Batu,Pasar Besar Kota Batu,4,Beras Medium / kg,9700
2021-02-06,Kota Batu,Pasar Besar Kota Batu,4,Beras Medium / kg,9700
2021-02-07,Kota Batu,Pasar Besar Kota Batu,4,Beras Medium / kg,9700
2021-02-01,Kota Batu,Pasar Gentengan,4,Beras Medium / kg,11500
2021-02-02,Kota Batu,Pasar Gentengan,4,Beras Medium / kg,11500
2021-02-03,Kota Batu,Pasar Gentengan,4,Beras Medium / kg,11500
2021-02-04,Kota Batu,Pasar Gentengan,4,Beras Medium / kg,11500
2021-02-05,Kota Batu,Pasar Gentengan,4,Beras Medium / kg,11500
2021-02-06,Kota Batu,Pasar Gentengan,4,Beras Medium / kg,11500
2021-02-07,Kota Batu,Pasar Gentengan,4,Beras Medium / kg,11500
2021-02-01,Kota Batu,Pasar Pesanggrahan,4,Beras Medium / kg,11000
2021-02-02,Kota Batu,Pasar Pesanggrahan,4,Beras Medium / kg,11000
2021-02-03,Kota Batu,Pasar Pesanggrahan,4,Beras Medium / kg,11000
2021-02-04,Kota Batu,Pasar Pesanggrahan,4,Beras Medium / kg,11000
2021-02-05,Kota Batu,Pasar Pesanggrahan,4,Beras Medium / kg,11000
2021-02-06,Kota Batu,Pasar Pesanggrahan,4,Beras Medium / kg,11000
2021-02-07,Kota Batu,Pasar Pesanggrahan,4,Beras Medium / kg,11000
2021-02-01,Kota Batu,Pasar Songgoriti,4,Beras Medium / kg,11000
2021-02-02,Kota Batu,Pasar Songgoriti,4,Beras Medium / kg,11000
2021-02-03,Kota Batu,Pasar Songgoriti,4,Beras Medium / kg,11000
2021-02-04,Kota Batu,Pasar Songgoriti,4,Beras Medium / kg,11000
2021-02-05,Kota Batu,Pasar Songgoriti,4,Beras Medium / kg,11000
2021-02-06,Kota Batu,Pasar Songgoriti,4,Beras Medium / kg,11000
2021-02-07,Kota Batu,Pasar Songgoriti,4,Beras Medium / kg,11000
2021-02-01,Kota Blitar,Pasar Legi,4,Beras Medium / kg,10000
2021-02-02,Kota Blitar,Pasar Legi,4,Beras Medium / kg,10000
2021-02-03,Kota Blitar,Pasar Legi,4,Beras Medium / kg,10000
2021-02-04,Kota Blitar,Pasar Legi,4,Beras Medium / kg,10000
2021-02-05,Kota Blitar,Pasar Legi,4,Beras Medium / kg,10000
2021-02-06,Kota Blitar,Pasar Legi,4,Beras Medium / kg,10000
2021-02-07,Kota Blitar,Pasar Legi,4,Beras Medium / kg,10000
2021-02-01,Kota Blitar,Pasar Pon,4,Beras Medium / kg,9000
2021-02-02,Kota Blitar,Pasar Pon,4,Beras Medium / kg,9000
2021-02-03,Kota Blitar,Pasar Pon,4,Beras Medium / kg,9000
2021-02-04,Kota Blitar,Pasar Pon,4,Beras Medium / kg,9000
2021-02-05,Kota Blitar,Pasar Pon,4,Beras Medium / kg,9000
2021-02-06,Kota Blitar,Pasar Pon,4,Beras Medium / kg,9000
2021-02-07,Kota Blitar,Pasar Pon,4,Beras Medium / kg,9000
2021-02-01,Kota Madiun,Pasar Besar,4,Beras Medium / kg,9500
2021-02-02,Kota Madiun,Pasar Besar,4,Beras Medium / kg,9500
2021-02-03,Kota Madiun,Pasar Besar,4,Beras Medium / kg,9500
2021-02-04,Kota Madiun,Pasar Besar,4,Beras Medium / kg,9500
2021-02-05,Kota Madiun,Pasar Besar,4,Beras Medium / kg,9500
2021-02-06,Kota Madiun,Pasar Besar,4,Beras Medium / kg,9500
2021-02-07,Kota Madiun,Pasar Besar,4,Beras Medium / kg,9500
2021-02-01,Kota Madiun,Pasar Sleko,4,Beras Medium / kg,9500
2021-02-02,Kota Madiun,Pasar Sleko,4,Beras Medium / kg,9500
2021-02-03,Kota Madiun,Pasar Sleko,4,Beras Medium / kg,9500
2021-02-04,Kota Madiun,Pasar Sleko,4,Beras Medium / kg,9500
2021-02-05,Kota Madiun,Pasar Sleko,4,Beras Medium / kg,9500
2021-02-06,Kota Madiun,Pasar Sleko,4,Beras Medium / kg,9500
2021-02-07,Kota Madiun,Pasar Sleko,4,Beras Medium / kg,9500
2021-02-01,Kota Madiun,Pasar Srijaya,4,Beras Medium / kg,9500
2021-02-02,Kota Madiun,Pasar Srijaya,4,Beras Medium / kg,9500
2021-02-03,Kota Madiun,Pasar Srijaya,4,Beras Medium / kg,9500
2021-02-04,Kota Madiun,Pasar Srijaya,4,Beras Medium / kg,9500
2021-02-05,Kota Madiun,Pasar Srijaya,4,Beras Medium / kg,9500
2021-02-06,Kota Madiun,Pasar Srijaya,4,Beras Medium / kg,9500
2021-02-07,Kota Madiun,Pasar Srijaya,4,Beras Medium / kg,9500
2021-02-01,Kota Mojokerto,Pasar Prajuritkulon,4,Beras Medium / kg,10000
2021-02-02,Kota Mojokerto,Pasar Prajuritkulon,4,Beras Medium / kg,10000
2021-02-03,Kota Mojokerto,Pasar Prajuritkulon,4,Beras Medium / kg,10000
2021-02-04,Kota Mojokerto,Pasar Prajuritkulon,4,Beras Medium / kg,10000
2021-02-05,Kota Mojokerto,Pasar Prajuritkulon,4,Beras Medium / kg,10000
2021-02-06,Kota Mojokerto,Pasar Prajuritkulon,4,Beras Medium / kg,10000
2021-02-07,Kota Mojokerto,Pasar Prajuritkulon,4,Beras Medium / kg,10000
2021-02-01,Kota Mojokerto,Pasar Tanjung Anyar,4,Beras Medium / kg,9000
2021-02-02,Kota Mojokerto,Pasar Tanjung Anyar,4,Beras Medium / kg,9000
2021-02-03,Kota Mojokerto,Pasar Tanjung Anyar,4,Beras Medium / kg,9000
2021-02-04,Kota Mojokerto,Pasar Tanjung Anyar,4,Beras Medium / kg,9000
2021-02-05,Kota Mojokerto,Pasar Tanjung Anyar,4,Beras Medium / kg,9000
2021-02-06,Kota Mojokerto,Pasar Tanjung Anyar,4,Beras Medium / kg,9000
2021-02-07,Kota Mojokerto,Pasar Tanjung Anyar,4,Beras Medium / kg,9000
2021-02-01,Kota Pasuruan,Pasar Besar,4,Beras Medium / kg,10000
2021-02-02,Kota Pasuruan,Pasar Besar,4,Beras Medium / kg,10000
2021-02-03,Kota Pasuruan,Pasar Besar,4,Beras Medium / kg,10000
2021-02-04,Kota Pasuruan,Pasar Besar,4,Beras Medium / kg,10000
2021-02-05,Kota Pasuruan,Pasar Besar,4,Beras Medium / kg,10000
2021-02-06,Kota Pasuruan,Pasar Besar,4,Beras Medium / kg,10000
2021-02-07,Kota Pasuruan,Pasar Besar,4,Beras Medium / kg,10000
2021-02-01,Kota Pasuruan,Pasar Kebonagung,4,Beras Medium / kg,10000
2021-02-02,Kota Pasuruan,Pasar Kebonagung,4,Beras Medium / kg,10000
2021-02-03,Kota Pasuruan,Pasar Kebonagung,4,Beras Medium / kg,10000
2021-02-04,Kota Pasuruan,Pasar Kebonagung,4,Beras Medium / kg,10000
2021-02-05,Kota Pasuruan,Pasar Kebonagung,4,Beras Medium / kg,10000
2021-02-06,Kota Pasuruan,Pasar Kebonagung,4,Beras Medium / kg,10000
2021-02-07,Kota Pasuruan,Pasar Kebonagung,4,Beras Medium / kg,10000
2021-02-01,Kota Probolinggo,Pasar Baru,4,Beras Medium / kg,10000
2021-02-02,Kota Probolinggo,Pasar Baru,4,Beras Medium / kg,10000
2021-02-03,Kota Probolinggo,Pasar Baru,4,Beras Medium / kg,10000
2021-02-04,Kota Probolinggo,Pasar Baru,4,Beras Medium / kg,10000
2021-02-05,Kota Probolinggo,Pasar Baru,4,Beras Medium / kg,10000
2021-02-06,Kota Probolinggo,Pasar Baru,4,Beras Medium / kg,10000
2021-02-07,Kota Probolinggo,Pasar Baru,4,Beras Medium / kg,10000
2021-02-01,Kota Probolinggo,Pasar Kronong,4,Beras Medium / kg,10000
2021-02-02,Kota Probolinggo,Pasar Kronong,4,Beras Medium / kg,10000
2021-02-03,Kota Probolinggo,Pasar Kronong,4,Beras Medium / kg,10000
2021-02-04,Kota Probolinggo,Pasar Kronong,4,Beras Medium / kg,10000
2021-02-05,Kota Probolinggo,Pasar Kronong,4,Beras Medium / kg,10000
2021-02-06,Kota Probolinggo,Pasar Kronong,4,Beras Medium / kg,10000
2021-02-07,Kota Probolinggo,Pasar Kronong,4,Beras Medium / kg,10000
2021-02-01,Kota Probolinggo,Pasar Wonoasih,4,Beras Medium / kg,8500
2021-02-02,Kota Probolinggo,Pasar Wonoasih,4,Beras Medium / kg,8500
2021-02-03,Kota Probolinggo,Pasar Wonoasih,4,Beras Medium / kg,8500
2021-02-04,Kota Probolinggo,Pasar Wonoasih,4,Beras Medium / kg,8500
2021-02-05,Kota Probolinggo,Pasar Wonoasih,4,Beras Medium / kg,8500
2021-02-06,Kota Probolinggo,Pasar Wonoasih,4,Beras Medium / kg,8500
2021-02-07,Kota Probolinggo,Pasar Wonoasih,4,Beras Medium / kg,8500
2021-01-25,Kota Surabaya,Pasar Genteng,4,Beras Medium / kg,9450
2021-01-26,Kota Surabaya,Pasar Genteng,4,Beras Medium / kg,9450
2021-01-27,Kota Surabaya,Pasar Genteng,4,Beras Medium / kg,9450
2021-01-28,Kota Surabaya,Pasar Genteng,4,Beras Medium / kg,9450
2021-01-29,Kota Surabaya,Pasar Genteng,4,Beras Medium / kg,9450
2021-01-30,Kota Surabaya,Pasar Genteng,4,Beras Medium / kg,9450
2021-01-31,Kota Surabaya,Pasar Genteng,4,Beras Medium / kg,9450
2021-01-25,Kota Surabaya,Pasar Keputran,4,Beras Medium / kg,10000
2021-01-26,Kota Surabaya,Pasar Keputran,4,Beras Medium / kg,10000
2021-01-27,Kota Surabaya,Pasar Keputran,4,Beras Medium / kg,10000
2021-01-28,Kota Surabaya,Pasar Keputran,4,Beras Medium / kg,10000
2021-01-29,Kota Surabaya,Pasar Keputran,4,Beras Medium / kg,10000
2021-01-30,Kota Surabaya,Pasar Keputran,4,Beras Medium / kg,10000
2021-01-31,Kota Surabaya,Pasar Keputran,4,Beras Medium / kg,10000
2021-01-25,Kota Surabaya,Pasar Pucang Anom,4,Beras Medium / kg,9000
2021-01-26,Kota Surabaya,Pasar Pucang Anom,4,Beras Medium / kg,9000
2021-01-27,Kota Surabaya,Pasar Pucang Anom,4,Beras Medium / kg,9000
2021-01-28,Kota Surabaya,Pasar Pucang Anom,4,Beras Medium / kg,9000
2021-01-29,Kota Surabaya,Pasar Pucang Anom,4,Beras Medium / kg,9000
2021-01-30,Kota Surabaya,Pasar Pucang Anom,4,Beras Medium / kg,9000
2021-01-31,Kota Surabaya,Pasar Pucang Anom,4,Beras Medium / kg,9000
2021-01-25,Kota Surabaya,Pasar Tambahrejo,4,Beras Medium / kg,9000
2021-01-26,Kota Surabaya,Pasar Tambahrejo,4,Beras Medium / kg,9000
2021-01-27,Kota Surabaya,Pasar Tambahrejo,4,Beras Medium / kg,9000
2021-01-28,Kota Surabaya,Pasar Tambahrejo,4,Beras Medium / kg,9000
2021-01-29,Kota Surabaya,Pasar Tambahrejo,4,Beras Medium / kg,9000
2021-01-30,Kota Surabaya,Pasar Tambahrejo,4,Beras Medium / kg,9000
2021-01-31,Kota Surabaya,Pasar Tambahrejo,4,Beras Medium / kg,9000
2021-01-25,Kota Surabaya,Pasar Wonokromo,4,Beras Medium / kg,9800
2021-01-26,Kota Surabaya,Pasar Wonokromo,4,Beras Medium / kg,9800
2021-01-27,Kota Surabaya,Pasar Wonokromo,4,Beras Medium / kg,9800
2021-01-28,Kota Surabaya,Pasar Wonokromo,4,Beras Medium / kg,9800
2021-01-29,Kota Surabaya,Pasar Wonokromo,4,Beras Medium / kg,9800
2021-01-30,Kota Surabaya,Pasar Wonokromo,4,Beras Medium / kg,9800
2021-01-31,Kota Surabaya,Pasar Wonokromo,4,Beras Medium / kg,9800
2021-01-25,Kota Malang,Pasar Blimbing,4,Beras Medium / kg,10500
2021-01-26,Kota Malang,Pasar Blimbing,4,Beras Medium / kg,10500
2021-01-27,Kota Malang,Pasar Blimbing,4,Beras Medium / kg,10500
2021-01-28,Kota Malang,Pasar Blimbing,4,Beras Medium / kg,10500
2021-01-29,Kota Malang,Pasar Blimbing,4,Beras Medium / kg,10500
2021-01-30,Kota Malang,Pasar Blimbing,4,Beras Medium / kg,10500
2021-01-31,Kota Malang,Pasar Blimbing,4,Beras Medium / kg,10500
2021-01-25,Kota Malang,Pasar Dinoyo,4,Beras Medium / kg,10500
2021-01-26,Kota Malang,Pasar Dinoyo,4,Beras Medium / kg,10500
2021-01-27,Kota Malang,Pasar Dinoyo,4,Beras Medium / kg,10500
2021-01-28,Kota Malang,Pasar Dinoyo,4,Beras Medium / kg,10500
2021-01-29,Kota Malang,Pasar Dinoyo,4,Beras Medium / kg,10500
2021-01-30,Kota Malang,Pasar Dinoyo,4,Beras Medium / kg,10500
2021-01-31,Kota Malang,Pasar Dinoyo,4,Beras Medium / kg,10500
2021-01-25,Kota Malang,Pasar Klojen,4,Beras Medium / kg,10500
2021-01-26,Kota Malang,Pasar Klojen,4,Beras Medium / kg,10500
2021-01-27,Kota Malang,Pasar Klojen,4,Beras Medium / kg,10500
2021-01-28,Kota Malang,Pasar Klojen,4,Beras Medium / kg,10500
2021-01-29,Kota Malang,Pasar Klojen,4,Beras Medium / kg,10500
2021-01-30,Kota Malang,Pasar Klojen,4,Beras Medium / kg,10500
2021-01-31,Kota Malang,Pasar Klojen,4,Beras Medium / kg,10500
2021-01-25,Kota Malang,Pasar Oro-oro Dowo,4,Beras Medium / kg,10500
2021-01-26,Kota Malang,Pasar Oro-oro Dowo,4,Beras Medium / kg,10500
2021-01-27,Kota Malang,Pasar Oro-oro Dowo,4,Beras Medium / kg,10500
2021-01-28,Kota Malang,Pasar Oro-oro Dowo,4,Beras Medium / kg,10500
2021-01-29,Kota Malang,Pasar Oro-oro Dowo,4,Beras Medium / kg,10500
2021-01-30,Kota Malang,Pasar Oro-oro Dowo,4,Beras Medium / kg,10500
2021-01-31,Kota Malang,Pasar Oro-oro Dowo,4,Beras Medium / kg,10500
2021-01-25,Kota Malang,Pasar Tawangmangu,4,Beras Medium / kg,10500
2021-01-26,Kota Malang,Pasar Tawangmangu,4,Beras Medium / kg,10500
2021-01-27,Kota Malang,Pasar Tawangmangu,4,Beras Medium / kg,10500
2021-01-28,Kota Malang,Pasar Tawangmangu,4,Beras Medium / kg,10500
2021-01-29,Kota Malang,Pasar Tawangmangu,4,Beras Medium / kg,10500
2021-01-30,Kota Malang,Pasar Tawangmangu,4,Beras Medium / kg,10500
2021-01-31,Kota Malang,Pasar Tawangmangu,4,Beras Medium / kg,10500
2021-01-25,Kota Kediri,Pasar Bandar,4,Beras Medium / kg,9800
2021-01-26,Kota Kediri,Pasar Bandar,4,Beras Medium / kg,9800
2021-01-27,Kota Kediri,Pasar Bandar,4,Beras Medium / kg,9800
2021-01-28,Kota Kediri,Pasar Bandar,4,Beras Medium / kg,9800
2021-01-29,Kota Kediri,Pasar Bandar,4,Beras Medium / kg,9800
2021-01-30,Kota Kediri,Pasar Bandar,4,Beras Medium / kg,9800
2021-01-31,Kota Kediri,Pasar Bandar,4,Beras Medium / kg,9800
2021-01-25,Kota Kediri,Pasar Pahing,4,Beras Medium / kg,9700
2021-01-26,Kota Kediri,Pasar Pahing,4,Beras Medium / kg,9700
2021-01-27,Kota Kediri,Pasar Pahing,4,Beras Medium / kg,9700
2021-01-28,Kota Kediri,Pasar Pahing,4,Beras Medium / kg,9700
2021-01-29,Kota Kediri,Pasar Pahing,4,Beras Medium / kg,9700
2021-01-30,Kota Kediri,Pasar Pahing,4,Beras Medium / kg,9700
2021-01-31,Kota Kediri,Pasar Pahing,4,Beras Medium / kg,9700
2021-01-25,Kota Kediri,Pasar Setono Betek,4,Beras Medium / kg,9700
2021-01-26,Kota Kediri,Pasar Setono Betek,4,Beras Medium / kg,9700
2021-01-27,Kota Kediri,Pasar Setono Betek,4,Beras Medium / kg,9700
2021-01-28,Kota Kediri,Pasar Setono Betek,4,Beras Medium / kg,9700
2021-01-29,Kota Kediri,Pasar Setono Betek,4,Beras Medium / kg,9700
2021-01-30,Kota Kediri,Pasar Setono Betek,4,Beras Medium / kg,9700
2021-01-31,Kota Kediri,Pasar Setono Betek,4,Beras Medium / kg,9700
2021-01-25,Kabupaten Jember,Pasar Kreongan,4,Beras Medium / kg,10500
2021-01-26,Kabupaten Jember,Pasar Kreongan,4,Beras Medium / kg,10500
2021-01-27,Kabupaten Jember,Pasar Kreongan,4,Beras Medium / kg,10500
2021-01-28,Kabupaten Jember,Pasar Kreongan,4,Beras Medium / kg,10500
2021-01-29,Kabupaten Jember,Pasar Kreongan,4,Beras Medium / kg,10500
2021-01-30,Kabupaten Jember,Pasar Kreongan,4,Beras Medium / kg,10500
2021-01-31,Kabupaten Jember,Pasar Kreongan,4,Beras Medium / kg,10500
2021-01-25,Kabupaten Jember,Pasar Tanjung,4,Beras Medium / kg,10500
2021-01-26,Kabupaten Jember,Pasar Tanjung,4,Beras Medium / kg,10500
2021-01-27,Kabupaten Jember,Pasar Tanjung,4,Beras Medium / kg,10500
2021-01-28,Kabupaten Jember,Pasar Tanjung,4,Beras Medium / kg,10500
2021-01-29,Kabupaten Jember,Pasar Tanjung,4,Beras Medium / kg,10500
2021-01-30,Kabupaten Jember,Pasar Tanjung,4,Beras Medium / kg,10500
2021-01-31,Kabupaten Jember,Pasar Tanjung,4,Beras Medium / kg,10500
2021-01-25,Kabupaten Jember,Pasar Tegal Besar,4,Beras Medium / kg,9500
2021-01-26,Kabupaten Jember,Pasar Tegal Besar,4,Beras Medium / kg,9500
2021-01-27,Kabupaten Jember,Pasar Tegal Besar,4,Beras Medium / kg,9500
2021-01-28,Kabupaten Jember,Pasar Tegal Besar,4,Beras Medium / kg,9500
2021-01-29,Kabupaten Jember,Pasar Tegal Besar,4,Beras Medium / kg,9500
2021-01-30,Kabupaten Jember,Pasar Tegal Besar,4,Beras Medium / kg,9500
2021-01-31,Kabupaten Jember,Pasar Tegal Besar,4,Beras Medium / kg,9500
2021-01-25,Kabupaten Bangkalan,Pasar Baru Bancaran,4,Beras Medium / kg,9500
2021-01-26,Kabupaten Bangkalan,Pasar Baru Bancaran,4,Beras Medium / kg,9500
2021-01-27,Kabupaten Bangkalan,Pasar Baru Bancaran,4,Beras Medium / kg,9500
2021-01-28,Kabupaten Bangkalan,Pasar Baru Bancaran,4,Beras Medium / kg,9500
2021-01-29,Kabupaten Bangkalan,Pasar Baru Bancaran,4,Beras Medium / kg,9500
2021-01-30,Kabupaten Bangkalan,Pasar Baru Bancaran,4,Beras Medium / kg,9500
2021-01-31,Kabupaten Bangkalan,Pasar Baru Bancaran,4,Beras Medium / kg,9500
2021-01-25,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,4,Beras Medium / kg,10000
2021-01-26,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,4,Beras Medium / kg,10000
2021-01-27,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,4,Beras Medium / kg,10000
2021-01-28,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,4,Beras Medium / kg,10000
2021-01-29,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,4,Beras Medium / kg,10000
2021-01-30,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,4,Beras Medium / kg,10000
2021-01-31,Kabupaten Bangkalan,Pasar Ki Lemah Duwur,4,Beras Medium / kg,10000
2021-01-25,Kabupaten Bangkalan,Pasar Senenan,4,Beras Medium / kg,10000
2021-01-26,Kabupaten Bangkalan,Pasar Senenan,4,Beras Medium / kg,10000
2021-01-27,Kabupaten Bangkalan,Pasar Senenan,4,Beras Medium / kg,10000
2021-01-28,Kabupaten Bangkalan,Pasar Senenan,4,Beras Medium / kg,10000
2021-01-29,Kabupaten Bangkalan,Pasar Senenan,4,Beras Medium / kg,10000
2021-01-30,Kabupaten Bangkalan,Pasar Senenan,4,Beras Medium / kg,10000
